riderId,driverId,travelTime,matched
1161,6713,0.672166,true
1162,1121,4.182705,true
1163,6963,0.224638,true
1164,4411,0.915703,true
1165,8517,3.121078,true
1166,7081,2.993144,true
1167,6111,2.825159,true
1168,8412,3.285165,true
1169,207,2.368998,true
1170,1458,0.262997,true
1171,3105,2.031432,true
1172,2167,0.395616,true
1173,1789,0.306489,true
1174,5216,2.015845,true
1175,5292,3.742843,true
1176,3327,6.011257,true
1177,6555,2.767837,true
1178,7253,1.355841,true
1179,2773,0.923250,true
1180,5553,1.857898,true
1181,7411,3.044178,true
1182,0,2.190706,true
1183,8756,2.431542,true
1184,4389,1.043790,true
1185,9393,1.524272,true
1186,7352,3.225776,true
1187,7158,6.375956,true
1188,7176,1.374692,true
1189,7128,2.664492,true
1190,684,7.544821,true
1191,7807,5.525364,true
1192,3443,2.699473,true
1193,6199,0.874780,true
1194,4606,0.504410,true
1195,7076,1.573530,true
1196,1949,1.379714,true
1197,3401,3.913463,true
1198,5349,2.792093,true
1199,2832,5.758257,true
1200,166,1.546504,true
1201,5248,4.035221,true
1202,9710,3.037047,true
1203,4255,2.842482,true
1204,7971,3.941797,true
1205,5637,0.522293,true
1206,4863,3.219068,true
1207,7064,4.859764,true
1208,1395,3.518365,true
1209,1404,3.417622,true
1210,7223,2.781266,true
1211,4772,1.138758,true
1212,8538,5.213719,true
1213,6805,1.501711,true
1214,9383,1.838507,true
1215,9193,0.802624,true
1216,3756,3.088510,true
1217,6004,1.190076,true
1218,2337,4.964592,true
1219,9461,0.140815,true
1220,7181,0.504642,true
1221,7573,4.817796,true
1222,4138,0.207926,true
1223,8604,1.723953,true
1224,1576,0.871500,true
1225,9171,3.436060,true
1226,6078,6.217503,true
1227,2344,0.753118,true
1228,5254,1.627208,true
1229,4421,2.671966,true
1230,2939,3.771317,true
1231,9656,1.067529,true
1232,2541,1.717598,true
1233,7477,1.886688,true
1234,825,2.284053,true
1235,2252,2.328837,true
1236,1598,3.093418,true
1237,2590,1.973281,true
1238,8685,0.462809,true
1239,5429,1.385540,true
1240,3830,0.782233,true
1241,9814,2.821202,true
1242,8433,4.054886,true
1243,4596,3.971915,true
1244,3558,2.843761,true
1245,7828,0.802301,true
1246,85,7.114277,true
1247,952,1.461181,true
1248,661,0.125810,true
1249,5160,2.235864,true
1250,3644,3.141163,true
1251,4537,1.227481,true
1252,2852,0.322215,true
1253,7229,3.415488,true
1254,9287,2.127611,true
1255,607,0.070311,true
1256,5364,1.258619,true
1257,647,0.449665,true
1258,5783,5.258570,true
1259,9967,4.296615,true
1260,9474,3.196282,true
1261,1827,1.903022,true
1262,265,3.167561,true
1263,8113,1.187893,true
1264,3511,2.291413,true
1265,2288,0.556224,true
1266,6153,1.303132,true
1267,110,1.133776,true
1268,1330,1.509731,true
1269,1528,8.798619,true
1270,140,8.819326,true
1271,7759,2.120686,true
1272,3719,4.179098,true
1273,7282,2.640213,true
1274,8954,3.484164,true
1275,4787,2.433591,true
1276,253,7.174904,true
1277,367,2.369453,true
1278,8936,3.897749,true
1279,3342,3.835977,true
1280,2646,1.671443,true
1281,6327,5.926739,true
1282,4213,2.936844,true
1283,1781,2.201010,true
1284,1772,1.452124,true
1285,317,1.086351,true
1286,9737,2.503640,true
1287,7961,3.082960,true
1288,2500,0.121338,true
1289,6742,0.514038,true
1290,7484,2.793254,true
1291,8642,1.409848,true
1292,3100,2.020420,true
1293,3699,1.340417,true
1294,7709,3.174460,true
1295,4746,2.630564,true
1296,6021,5.083313,true
1297,5996,4.541132,true
1298,2757,3.709976,true
1299,5942,1.055062,true
1300,5291,1.342706,true
1301,1346,4.303976,true
1302,849,1.532006,true
1303,9150,6.385871,true
1304,5742,1.083205,true
1305,990,4.327603,true
1306,7367,2.581478,true
1307,7632,1.955009,true
1308,8702,2.329271,true
1309,9229,1.604669,true
1310,2618,1.296159,true
1311,4792,6.171280,true
1312,3812,3.614324,true
1313,9792,0.965454,true
1314,9426,1.472980,true
1315,9308,2.333536,true
1316,8032,2.618425,true
1317,966,2.646868,true
1318,7582,1.535846,true
1319,3543,2.933783,true
1320,9049,0.792738,true
1321,6846,0.906730,true
1322,5280,1.386884,true
1323,1205,1.289778,true
1324,9365,2.480288,true
1325,9332,1.013502,true
1326,8293,2.392201,true
1327,564,0.361653,true
1328,6581,4.983765,true
1329,9651,0.415601,true
1330,5622,2.080438,true
1331,7876,3.957906,true
1332,2269,1.168945,true
1333,847,2.536079,true
1334,9372,3.812448,true
1335,6399,1.439062,true
1336,3832,4.886415,true
1337,9400,1.746567,true
1338,3964,6.181950,true
1339,7836,3.753152,true
1340,6492,1.470521,true
1341,3008,3.515734,true
1342,8014,3.809635,true
1343,9048,3.880824,true
1344,6730,3.199908,true
1345,7257,2.789179,true
1346,7278,2.146354,true
1347,1169,1.345679,true
1348,2638,2.350757,true
1349,4977,4.394614,true
1350,4089,2.504420,true
1351,8001,2.452166,true
1352,349,4.189381,true
1353,1719,1.224248,true
1354,1302,1.757589,true
1355,5777,1.659305,true
1356,3319,3.726354,true
1357,6524,3.416531,true
1358,4691,3.468737,true
1359,3530,1.752366,true
1360,2549,0.963371,true
1361,3136,5.125949,true
1362,1785,2.864747,true
1363,5775,3.177380,true
1364,3045,2.451569,true
1365,6885,3.874793,true
1366,7903,5.537336,true
1367,7694,2.825430,true
1368,2326,1.940492,true
1369,2823,1.564649,true
1370,7345,1.989604,true
1371,6347,5.815457,true
1372,2712,3.224888,true
1373,3598,0.855017,true
1374,8390,3.541703,true
1375,3683,1.039731,true
1376,3670,3.845000,true
1377,4631,3.012591,true
1378,9278,2.128038,true
1379,3130,1.333697,true
1380,6379,2.359651,true
1381,332,6.344789,true
1382,3390,0.865680,true
1383,7216,0.766682,true
1384,3297,2.513757,true
1385,1632,5.673121,true
1386,4731,4.001790,true
1387,2389,2.903760,true
1388,1901,2.256412,true
1389,9205,2.616995,true
1390,9237,3.455550,true
1391,6132,4.210952,true
1392,6504,2.165126,true
1393,9019,4.895631,true
1394,8177,1.647195,true
1395,312,2.089342,true
1396,3859,1.554848,true
1397,6056,2.012094,true
1398,8914,3.092534,true
1399,7917,7.217341,true
1400,1098,3.243092,true
1401,1612,2.853045,true
1402,8428,1.201617,true
1403,6526,3.208597,true
1404,8102,3.880710,true
1405,3636,0.749909,true
1406,3654,8.072581,true
1407,6069,1.771453,true
1408,7061,0.461578,true
1409,1260,0.848970,true
1410,4745,4.011047,true
1411,7131,1.984686,true
1412,520,3.072263,true
1413,3230,4.918358,true
1414,4968,4.020736,true
1415,3545,3.607831,true
1416,4414,1.897640,true
1417,4849,3.908831,true
1418,5561,1.605491,true
1419,8059,2.106597,true
1420,4885,0.577481,true
1421,6813,2.845892,true
1422,3248,3.275579,true
1423,6715,1.650464,true
1424,8735,2.513173,true
1425,2055,3.377399,true
1426,58,3.515527,true
1427,1643,3.125348,true
1428,7574,2.396818,true
1429,7987,3.292689,true
1430,7729,1.388544,true
1431,7908,0.909240,true
1432,2670,4.287218,true
1433,8798,2.026601,true
1434,6160,1.629119,true
1435,3729,1.348972,true
1436,7132,2.366130,true
1437,9249,3.810227,true
1438,975,1.454452,true
1439,6110,1.238972,true
1440,5717,2.542794,true
1441,9356,3.202381,true
1442,7613,3.898765,true
1443,5246,1.252779,true
1444,4915,1.619540,true
1445,9640,3.447094,true
1446,9848,1.455533,true
1447,8595,0.984287,true
1448,5705,1.541840,true
1449,7256,2.770575,true
1450,7506,1.802771,true
1451,1031,0.859556,true
1452,521,2.453339,true
1453,3194,4.993621,true
1454,3635,1.960754,true
1455,2029,3.093697,true
1456,1914,1.233903,true
1457,4571,2.836106,true
1458,5618,0.903571,true
1459,622,5.561286,true
1460,5834,1.778415,true
1461,8212,1.221622,true
1462,1853,4.868569,true
1463,124,2.618148,true
1464,628,2.052566,true
1465,5596,2.311737,true
1466,9155,3.313580,true
1467,1212,1.216734,true
1468,1954,0.762157,true
1469,2000,1.296342,true
1470,1209,2.315213,true
1471,3000,3.399658,true
1472,8089,1.151437,true
1473,7934,1.556895,true
1474,2911,0.368563,true
1475,9704,4.062361,true
1476,8515,3.345088,true
1477,2261,4.235298,true
1478,9612,1.453446,true
1479,9802,2.073153,true
1480,7973,0.469681,true
1481,1910,2.171038,true
1482,8300,0.902874,true
1483,1102,0.851322,true
1484,330,1.576261,true
1485,4413,2.145532,true
1486,4803,2.416002,true
1487,4521,7.125118,true
1488,5853,1.248200,true
1489,9926,1.007308,true
1490,6398,0.301547,true
1491,2496,3.335038,true
1492,6107,1.790969,true
1493,8868,2.431592,true
1494,4732,0.993820,true
1495,2949,1.106297,true
1496,9666,1.256774,true
1497,387,5.898650,true
1498,5523,4.531818,true
1499,9934,1.147358,true
1500,7840,1.861164,true
1501,685,3.086502,true
1502,8814,4.171247,true
1503,8118,1.775788,true
1504,3432,2.005214,true
1505,3188,0.859365,true
1506,5304,2.377987,true
1507,6586,0.556433,true
1508,7217,1.022666,true
1509,5616,4.375004,true
1510,9887,1.196783,true
1511,133,2.488643,true
1512,3063,1.964253,true
1513,721,1.665697,true
1514,5247,2.785672,true
1515,909,3.832007,true
1516,8565,1.623223,true
1517,9044,2.816181,true
1518,8488,0.439049,true
1519,1019,4.420378,true
1520,2338,3.227131,true
1521,3731,2.777051,true
1522,6123,0.632858,true
1523,3570,2.562480,true
1524,4180,1.529022,true
1525,3389,3.764581,true
1526,3948,4.548993,true
1527,4211,1.875126,true
1528,4223,0.917638,true
1529,202,3.914938,true
1530,1572,0.526438,true
1531,119,1.943570,true
1532,5386,2.495757,true
1533,4440,3.015543,true
1534,7681,0.590615,true
1535,8336,1.132321,true
1536,3126,2.890439,true
1537,6857,2.586348,true
1538,2980,2.576684,true
1539,4045,1.147282,true
1540,2422,1.141021,true
1541,9434,3.510976,true
1542,1568,0.438639,true
1543,9548,1.605291,true
1544,4534,3.103564,true
1545,8272,0.427238,true
1546,8052,4.877855,true
1547,4938,1.098712,true
1548,9455,1.022440,true
1549,6534,2.360600,true
1550,4357,1.004245,true
1551,6350,2.657408,true
1552,6760,2.203131,true
1553,9804,3.343658,true
1554,920,1.550670,true
1555,8832,3.873297,true
1556,1418,0.590959,true
1557,9063,2.748738,true
1558,294,0.593361,true
1559,7884,2.090986,true
1560,3924,2.607612,true
1561,1845,2.401665,true
1562,5189,3.781436,true
1563,7510,1.362187,true
1564,4874,1.790747,true
1565,7491,2.288758,true
1566,7357,0.297059,true
1567,7555,0.923297,true
1568,6159,3.727635,true
1569,2743,4.582895,true
1570,7161,0.841249,true
1571,2309,1.402347,true
1572,4254,3.579500,true
1573,5747,1.337402,true
1574,1168,6.862818,true
1575,3975,3.553079,true
1576,2800,6.171742,true
1577,4796,5.753893,true
1578,8601,3.103610,true
1579,5211,1.798987,true
1580,1000,0.450150,true
1581,5925,1.432118,true
1582,543,1.017216,true
1583,6301,1.449098,true
1584,8093,2.462787,true
1585,2710,1.606216,true
1586,2146,3.311180,true
1587,8085,1.665800,true
1588,2481,0.858425,true
1589,4352,3.597789,true
1590,1439,1.620650,true
1591,8983,2.195306,true
1592,8872,6.950402,true
1593,9772,2.061164,true
1594,3120,4.007715,true
1595,325,2.432551,true
1596,5326,3.109090,true
1597,185,1.600405,true
1598,2956,2.799195,true
1599,9290,4.288514,true
1600,749,5.920056,true
1601,1840,2.149337,true
1602,5450,1.486477,true
1603,3273,2.303256,true
1604,6890,3.850531,true
1605,2280,2.338347,true
1606,4859,3.878176,true
1607,8684,1.863843,true
1608,6231,1.247439,true
1609,2197,0.649115,true
1610,7505,1.547384,true
1611,4986,2.693493,true
1612,8325,1.877212,true
1613,2096,4.342420,true
1614,4862,1.728150,true
1615,5185,0.039990,true
1616,2021,0.799282,true
1617,438,1.924061,true
1618,7262,0.829402,true
1619,4695,1.198671,true
1620,2614,1.990806,true
1621,9151,1.111715,true
1622,3149,2.317782,true
1623,5603,2.492431,true
1624,997,2.929198,true
1625,9987,3.425045,true
1626,3447,0.205665,true
1627,200,2.689862,true
1628,2568,0.956793,true
1629,6409,4.586558,true
1630,1978,0.308619,true
1631,9472,2.594632,true
1632,8214,1.297034,true
1633,616,2.929322,true
1634,4130,5.365545,true
1635,9735,1.890441,true
1636,5154,0.556816,true
1637,6863,1.399649,true
1638,6974,3.188721,true
1639,5482,5.029969,true
1640,8297,1.587431,true
1641,2441,0.165614,true
1642,1034,0.163394,true
1643,9404,2.638281,true
1644,5979,1.649655,true
1645,6329,1.988314,true
1646,9253,2.971337,true
1647,4565,1.630447,true
1648,513,0.513793,true
1649,731,2.186362,true
1650,6082,4.302470,true
1651,6242,3.330403,true
1652,1600,0.908866,true
1653,4009,5.700161,true
1654,4962,1.588153,true
1655,3160,4.252976,true
1656,6922,0.895092,true
1657,8866,5.808931,true
1658,8897,4.171670,true
1659,6662,4.657465,true
1660,1699,0.517110,true
1661,2679,3.132230,true
1662,5093,2.756386,true
1663,2433,2.243569,true
1664,2850,6.741629,true
1665,3502,3.666199,true
1666,144,2.166391,true
1667,8853,0.588943,true
1668,1066,2.596314,true
1669,6856,0.935662,true
1670,1325,0.737886,true
1671,6018,4.882691,true
1672,2874,1.319154,true
1673,2507,1.578752,true
1674,116,1.749722,true
1675,3027,1.300449,true
1676,3493,3.380509,true
1677,1883,2.425974,true
1678,8907,2.454288,true
1679,7304,4.351017,true
1680,2709,3.420023,true
1681,2693,1.013512,true
1682,3293,1.680013,true
1683,4842,0.597497,true
1684,9130,2.743164,true
1685,8926,6.523241,true
1686,7024,2.532583,true
1687,5187,1.002492,true
1688,9085,3.817796,true
1689,3175,6.213634,true
1690,3222,4.278633,true
1691,2806,4.025667,true
1692,8439,0.180565,true
1693,812,2.004457,true
1694,3137,5.206335,true
1695,7101,4.592797,true
1696,2210,1.516548,true
1697,3423,1.679157,true
1698,8091,3.209909,true
1699,5343,0.976113,true
1700,1895,2.154466,true
1701,6900,0.891054,true
1702,2406,1.359710,true
1703,9965,3.712488,true
1704,7224,2.637262,true
1705,1265,1.872957,true
1706,9037,3.347019,true
1707,2233,3.700715,true
1708,7676,2.770457,true
1709,3134,1.474186,true
1710,92,6.793290,true
1711,4338,3.863459,true
1712,8910,2.593764,true
1713,2090,5.845917,true
1714,2613,4.250688,true
1715,9553,1.440989,true
1716,4666,2.312280,true
1717,8624,3.770588,true
1718,505,3.224048,true
1719,5944,4.828227,true
1720,3656,3.554782,true
1721,5805,2.820666,true
1722,7687,1.817372,true
1723,3135,1.366646,true
1724,7845,1.912935,true
1725,5239,2.846365,true
1726,1512,1.532355,true
1727,4910,0.470375,true
1728,91,3.739687,true
1729,6121,1.332208,true
1730,8994,0.118443,true
1731,5324,4.050120,true
1732,6484,1.983039,true
1733,8993,0.583059,true
1734,9681,2.874451,true
1735,4220,1.199430,true
1736,1930,1.864055,true
1737,5486,2.962809,true
1738,6758,5.279765,true
1739,169,1.746561,true
1740,1981,1.577003,true
1741,6459,3.621231,true
1742,1604,1.520257,true
1743,584,0.683498,true
1744,7105,3.928630,true
1745,9953,1.362959,true
1746,9835,1.578997,true
1747,3709,1.065417,true
1748,5756,1.761281,true
1749,3095,1.050465,true
1750,6632,3.861778,true
1751,3517,2.275840,true
1752,4662,3.040913,true
1753,4193,1.150577,true
1754,6850,0.727939,true
1755,5662,1.588766,true
1756,4574,0.666916,true
1757,6817,0.316670,true
1758,2598,3.406838,true
1759,7434,2.502931,true
1760,6976,2.337430,true
1761,7075,1.190848,true
1762,3195,0.810795,true
1763,229,1.766386,true
1764,9022,6.426408,true
1765,4608,1.783356,true
1766,8486,0.871048,true
1767,7848,2.077039,true
1768,2072,2.541589,true
1769,2532,5.612486,true
1770,7956,4.891452,true
1771,2020,4.815153,true
1772,5215,2.452880,true
1773,2946,0.796664,true
1774,1814,1.960362,true
1775,3250,0.748899,true
1776,2978,0.790666,true
1777,358,6.014958,true
1778,4078,4.182359,true
1779,9177,4.736878,true
1780,1188,0.574767,true
1781,2061,3.065502,true
1782,2114,1.254091,true
1783,8464,1.835545,true
1784,1739,3.594466,true
1785,9675,1.947075,true
1786,259,2.434009,true
1787,6659,3.343912,true
1788,301,2.229665,true
1789,9217,3.412512,true
1790,6819,1.999182,true
1791,3577,1.909651,true
1792,5038,2.843671,true
1793,8615,1.968369,true
1794,2782,7.372612,true
1795,2642,1.212012,true
1796,8408,1.513428,true
1797,6037,5.871911,true
1798,4681,0.610944,true
1799,2630,6.336266,true
1800,42,10.321032,true
1801,6616,4.055216,true
1802,5148,5.159369,true
1803,130,1.298736,true
1804,7306,3.223674,true
1805,6533,0.667201,true
1806,5449,2.241735,true
1807,5514,1.820683,true
1808,1596,2.121192,true
1809,3056,2.154253,true
1810,8619,0.514235,true
1811,5496,4.057388,true
1812,788,2.216224,true
1813,6119,3.954427,true
1814,9793,1.902898,true
1815,6992,1.656238,true
1816,2668,0.908555,true
1817,7820,1.213616,true
1818,7769,2.970007,true
1819,6692,0.481540,true
1820,2669,2.057179,true
1821,2820,0.216826,true
1822,4085,0.588856,true
1823,6825,3.796136,true
1824,7581,1.317945,true
1825,4823,1.325164,true
1826,5692,1.551454,true
1827,4660,3.483644,true
1828,7119,3.742220,true
1829,9717,4.253056,true
1830,8888,8.184389,true
1831,7933,2.281199,true
1832,4321,1.670125,true
1833,5530,1.139855,true
1834,3275,1.319686,true
1835,3440,1.586616,true
1836,9436,5.141036,true
1837,5758,1.015775,true
1838,1447,5.296267,true
1839,2927,1.298466,true
1840,3705,1.696969,true
1841,138,1.140865,true
1842,7215,1.054710,true
1843,4511,2.468337,true
1844,4142,5.389370,true
1845,4769,2.465578,true
1846,4556,3.345398,true
1847,8044,2.981939,true
1848,1454,3.204496,true
1849,1549,0.497389,true
1850,4613,0.121643,true
1851,1567,1.357362,true
1852,131,2.187751,true
1853,9983,1.476780,true
1854,4398,2.444655,true
1855,5279,3.966129,true
1856,7530,1.470520,true
1857,6826,0.135838,true
1858,5497,1.381078,true
1859,9882,1.251918,true
1860,5242,1.316091,true
1861,282,1.242882,true
1862,4552,0.192446,true
1863,5277,6.409841,true
1864,2019,0.311487,true
1865,8542,1.431747,true
1866,7323,1.324236,true
1867,7289,3.715093,true
1868,2775,2.778904,true
1869,1724,5.086305,true
1870,503,4.595690,true
1871,9349,2.141147,true
1872,6538,5.153637,true
1873,3848,4.488606,true
1874,2788,1.334809,true
1875,397,1.928619,true
1876,6948,3.224422,true
1877,7943,1.816129,true
1878,898,1.696874,true
1879,741,0.975096,true
1880,6667,2.748553,true
1881,4522,0.997860,true
1882,9029,4.496819,true
1883,3818,3.816552,true
1884,4697,1.372059,true
1885,47,1.828858,true
1886,1826,4.622965,true
1887,2049,2.688338,true
1888,1470,2.120183,true
1889,6065,0.499393,true
1890,8050,5.030357,true
1891,1881,2.549832,true
1892,6598,0.452049,true
1893,1532,1.571684,true
1894,3601,0.864369,true
1895,12,3.609920,true
1896,6611,0.802431,true
1897,8781,2.237564,true
1898,1123,1.253636,true
1899,4612,6.106984,true
1900,8848,3.185927,true
1901,128,2.287986,true
1902,5403,1.205891,true
1903,965,2.535329,true
1904,9591,2.154623,true
1905,2045,1.126110,true
1906,2994,2.001931,true
1907,9897,1.138118,true
1908,307,1.159708,true
1909,5302,4.910793,true
1910,7988,1.577758,true
1911,5971,1.306693,true
1912,3157,1.387133,true
1913,3852,1.576752,true
1914,714,4.721801,true
1915,9464,1.368605,true
1916,559,2.560029,true
1917,1269,1.249661,true
1918,8670,0.832149,true
1919,3173,0.327368,true
1920,9310,1.426143,true
1921,6917,1.258029,true
1922,6497,0.492530,true
1923,5926,5.308513,true
1924,8519,3.736177,true
1925,2073,4.193705,true
1926,7566,1.784065,true
1927,6369,0.896906,true
1928,2875,2.546713,true
1929,7784,0.857585,true
